Domain	Label	Rating	Review
Sandal	POS	4	these sandal have be comfortable to wear for the most part , but due to the lack of odor control they become smelly and burn from extend wear . I have have to add foot powder before each use to be able to wear for more then a couple of hour . keen should either remove the odor control as a attribute or improve its function .
Sandal	POS	5	I highly recommend this product . it look good and feel good . a extremely comfortable sandal . I normally do not bother do review , however this product be really worth it .
Sandal	POS	4	I be wear one of these for a few year until last summer the sole crack . I could not find a new pair in the store and order one from Amazon . unfortunately they do not have my size , so my order be not fulfil . I love these sandal and wish I could buy a new pair . they be very comfortable and stylish . they be perfect for hot summer day to wear in the office as they keep foot well ventilate , but look like dress shoe . the only downside of these sandal be the sole . it be make of porous material that actually make walk in these sandal so soft and comfortable . unfortunately they wear out quickly when walk on city cement walkway , but for the price you pay they still well worth it .
Sandal	POS	5	best sandle I have own . period . if you be think about get they , but not sure you want to spend the $ $ $ , I would recommend go for it . they be extremely comfortable -lrb- once break in -rrb- , and very durable ... which mean you 'll have em ' for awhile .
Sandal	POS	5	I have have Birks for 20 yr and these be the first that I have have that have the soft in-sole . I love 'em , superkawika
Sandal	POS	4	the Clarks Men 's Hudson Sandal be almost perfect . the insole be well padded and supportive as well as correctly shape to my foot . I have worn these sandal on many long walk include hike in the wood . my only problem concern the strap which extend over the top of the wearer 's foot . this strap do not secure completely when it be pull tight because it do not have enough velcro type material to make complete contact . I have a shoe repair shop correct this problem by sew additional velcro on that strap . I expect a wearer with a very high instep would not require this repair . with this minor inexpensive repair , these really be perfect sandal .
Sandal	POS	5	these Birki 's be SOOOOO comfortable . after they arrive , I wear they immediately for the whole day . great support and no rubbing . a favorite , that I know I 'll wear a lot . I like the matt black .
Sandal	POS	4	I have be a fan of Birks for year , and love the support and comfort I have always have . this year I buy a pair of Birks , and buy the same size and model I have always buy , Milanos , size 45 . for some reason , the new Birks seem to be up to a inch longer than my other pair . I find myself stumble and hit the toe of the sandal if I be not careful . what be up with that ?
Sandal	POS	5	I buy these for my husband after buy several cheaper sandal that we have replace over the year . so far they be hold up great and he state that they have already mold to he foot . would purchase again .
Sandal	POS	4	my husband be very happy with these sandal . he wear they all over in Cabo San Lucas . no problem . let 's see if they last , like they say ...
Sandal	NEG	1	I be very disappointed with this shoe . the leather be very stiff and thick . I know it would irritate my foot in walk . the size be right -- the fit be wrong .
Sandal	POS	5	the fit feel great , make sure to try on some at a store before you order online . if you do that then you will be pleasantly surpised with a good set of keen shoe .
Sandal	POS	5	do not be fool by the price . these be not cheaply-made shoe . I have have a black pair -lrb- that I pay about $ 80.00 for -rrb- like this for over two year . they be light , comfortable , and durable . I have like they so much , that I finally decide to get a brown pair to match my clothes that require brown shoe . I be go to keep buy they as long as they make they , especially since they cost so much less that they use to .
Sandal	NEG	1	no slam on this seller . do not pay extra money for this product because the manufacturer will not honor the `` lifetime '' warranty they offer as a selling point . buy the Rainbow Sandals for my husband at a pricey beach store and seriously overpay , but they fit well and come with a `` lifetime '' warranty . do not believe it and do not bother to pay shipping to have defective shoe send to the manufacturer . the shoe we return be two year old and be clearly delaminate and all we get be a gee sorry letter state if we want the defective shoe back we would have to pay for return postage . . the delamination be never mention . this product be not worth the xtra $ $ . the warranty be bogus !
Sandal	POS	5	I have own 4 pair of these shoe already and will buy more . my wife and I keep we house shoe and outside shoe seperate . we mainly have wood and tile in we house to go barefoot give I really sore foot . so i use these shoe instead for all of my inside walking . without a doubt , ton of comfort , lot of air flow and feel great on my foot . I can not recommend these enough .
Sandal	POS	5	absolutly the best price ive find for rainbow flop . fit perfect on my husband wide foot . great product and price for these !
Sandal	POS	5	these be super comfortable birk . Perfect for dress occasion or go to the beach . comfortable feel on top with solid corks\/leather-like material on sole .
Sandal	POS	5	I buy these to kick around the beach and mow grass , but now I wear they everywhere . they maintain grip when wet and be comfortable enough to wear all day . I have always be a rainbow fan and this be another great product . I buy the black . no smell issue or color rub off . Arch support be adequate and I have a med\/hi arch . I wear size 13 and these be size right on . break in period be about 3 hour of wear with no discomfort . they clean up easy too . recommend .
Sandal	POS	5	thank goodness birkenstock be reliable and produce she same comfortable shoe year after year . it create very loyal birkenstock fan .
Sandal	POS	5	it be ship to the right place after I forget the aptment # thank you for do that .
Sandal	POS	4	like the look of these sandal . very comfortable and can be worn for casual or fairly dressy occasion . timberland make great shoe !
Sandal	POS	4	the nub hurt alot !! you need to wear they with sock and they 'll look cool and will be comfortable but otherwise , barefooted , this really hurt you foot . the nub thingy be not fall off and i wear they everywhere except work -lrb- i wish I could though -rrb- and it be great . but it be just that . . they hurt . a little . you need to get use to it .
Sandal	NEG	1	since these be the most expensive I think they would be the best , triple stack . wrong . the strap be just uncomfortable and create friction burn in several different part of my foot . other flip flop do not do this . I be disappointed and would like to return they .
Sandal	POS	5	Great buy ! these sandal have last over four year now and honestly have a couple more in they . I would recommend these to anyone look for nice leather sandal .
Sandal	POS	4	I be about to order my third pair , but fair warn these be for light duty use . they have soft grippy sole with air pocket that can handle almost anything with comfort on a occasional basis , but be best use if the majority of walking be do in a carpeted area . if you walk on concrete\/tar a lot , you 'll probably find the sole do not last long enough for you taste . first the center air bubble will pop , then the inner sole will crack along the back of the bubble , and once that happen , they leak . Mine have last about a year and a half on average , but I be fairly sedentary most day . definitely not a shoe for foot-dragger .
Sandal	POS	5	the sandal be everything we expect and more ! my sister have own a pair of Rainbow Sandals for year and they be still hold up like they be brand new . they be comfortable -lrb- like walk on a cloud -rrb- , make of excellent quality , and I plan to only buy Rainbow Sandals from now on !
Sandal	POS	5	product send in timely manner in excellent condition . very happy with the product . a regular customer .
Sandal	POS	4	great purchase and timely delivery . my grandson be quite pleased with he birk . we take they to we local Birkenstock store to get some additional hole for a more secure fit . I be sure he 'll get great wear from he birk . thank you !
Sandal	POS	5	love the product , but I should have order one size larger ! of course , it could be that I be so use to my older pair of zorry , thong , sandle , flip-flop , whatever you wanna call 'em , I just need to wear these new one in a bit ! nice and snug , so maybe it be just I ! nicely make and they look like they 'll last for a long time ! I love the thick sole !
Sandal	POS	5	the keen website list the Newport h2 as a water shoe and the regular Newport as a Trailhead shoe -lrb- with leather upper that be waterproof -rrb- . both be the same price . I prefer the regular Newport for these reason : a. -rrb- the footbed have a suede leather cover , which make it more comfortable and cooler that the uncovered footbed on the h2 . b. -rrb- because of the elasticity in the h2 upper strap and by design , the h2 be a tighter fit and also harder to get into . to I this make the Newport more comfortable . c. -rrb- although not as water hefty as the h2 , my regualar newport can and do handle occasional water .
Sandal	POS	5	these sandal like other rainbow sandal be amazing . I have have my original pair for several year . it take a little bit of time but after a little bit of time they conform to you foot .
Sandal	POS	5	my wife buy I a pair about five year ago at Macy 's . this year I buy two new pair from Amazon at about half the price . one tan and one black even though the first pair be still in great shape . I be afraid I would not be able to find they again . so comfortable that I use they for walk shoe . they look good for many occassion . well make and they polish up like new .
Sandal	POS	4	I come from use surfer thong sandal . when these arrive they do not smell . the left one fit very snug and require a little extra walk to be break in . I now use they everyday very comfortable
Sandal	POS	5	I return the sandal because it be a bit too small . I order a different shoe and I really like it . the most comfy sandal I own . sale people on phone very helpful and friendly .
Sandal	POS	5	this be a gift purchase . always a great purchase with Rainbow . usually buy brown or tan . go for black . happy with purchase .
Sandal	POS	5	very comfortable . much nicer then the last keen I have . love the black on black . the yellow look great . thanks
Sandal	POS	5	I love they . they be very nice and comfortable . Ideal for my summer holiday . it be a pity they can ` t be find in we country
Sandal	NEU	3	size run a little small but over all a decent sandal . this be my second pair and like original one better .
Sandal	POS	5	these shoe be no longer available in store . when I recently go on the timberland website , I find out that they no longer make this shoe . the only one available appear to be whatever be leave in the Amazon.com seller ' stock . I buy a pair of these about 5 year ago at Dillards , and they be the most comfortable shoe I have ever own until I finally wear they out . I just get a new pair and use mink oil to soften they up . it work great .
Sandal	POS	5	this be my first birky and I love they . highly recommend they for we sandalfoot . well craft and comfortable as all hell . would definitely puchase again .
Sandal	POS	5	I have take these sandal everywhere and love love love they . they be non-slip for kayake where you have to launch the boat from rocky shore . they be sturdy enough for hike in hilly muddy area and , well , they be sandal , so you can jump into the waterfall at the end of the hike and do not have to take you shoe or sock off : -rrb- they have also get the Keene high arch , support , and wide foot bed , which be rare to find in a sandal , let alone a shoe .
Sandal	POS	5	by far , the best thing I ever put on my foot . bought my first pair over four year ago and my cat immediately decide they be the enemy . he leave some pretty deep tooth mark on the side of the sole . no big deal , I think , because like most thong sandal they probably will not last that long . four year later , I be still explain why `` those sandal you wear constantly '' have feline inflict battle wound . if those sandal be a truck , they would have make it 750,000 mile before crump . do I forget to mention they be comfortable ? Ohhhh , yeah . bottom line - buy they , you 'll like they . PS - I have a new , much more sane cat who be live with my new pair of Sperry sandal in peace . now if he would just quit sharpen he claw on my leather furniture ...
Sandal	POS	5	I own several pair of Birkenstocks . as always , the comfort and support of these sandal be outstanding . a add plus -- these sandal look more stylish and feminine than many of the birkenstock style . I definitely recommend they .
Sandal	POS	4	I do not have a terrible lot of experience with hiking shoe , so I can only give my impression . I purchase this product mainly because walk my dog in my running shoe be kill my ankle -lrb- they be great for jogging but have almost no support in the heel -rrb- and I need something with more cushion all around for endurance . the Newport h2 's have fill that position excellently . they have fantastic support , and Ollie and I can walk for hour without any pain . my leg will start to hurt before my foot do . my only qualm , and this might well be intentional on the maker 's part , be that the pad inside it on which you foot sit will start to stick to you sole as they sweat . although this serve to keep the shoe in place and prevent shift somewhat , the feeling be a little odd and take some get use to . otherwise , I have no complaint . I have be able to give my dog the exercise he need , and anyone who own a Jack Russell terrier will know that have be absolutely crucial to both we sanity . great job , Keen . I like you shoe .
Sandal	POS	5	I have have foot problem which have force I to get new footwear . when I be a teen , I try a pair of birkenstock but return they because of the pain - and the fear that I would not be able to return they if I wear they too long . I have a high instep , and go to try on shoe at the local shoe store . I could only get my foot into Birkenstocks and Haflinger 's , and I choose between the taupe birkenstock - soft footbed and regular . the same color be different base on whether or not it be the soft footbed , and I choose the soft because it have a sage green tone rather than a rosier golden tan tone . it take 3 week to break these in . the strap nearest the ankle dig into I with every step I take , because of my instep . it hurt and cause bleed under the skin , but I persist in wear they a couple of hour at a time . normally , I go barefoot inside because I can not stand shoe and do not even like sandal much , but I now do not want to take off my birkenstock ! I love they . I ask the salesman if the strap would stretch , and he say they would stretch to a point , and especially if fasten too tight . I have be wear they kinda loosely , but I prefer they snug enough to stay on - not tight . hopefully they will not stretch too much . the strap and the durability of the sole be what lead to my review 's title , as I do not know the answer to those question now . I have order a pair in the Boston style as well . the softb Boston in mocha look great to I , and different from the same color in the regular footbed . if this love last , I will have little use for any other shoe . the way the insole conform to my foot make these feel like they be a part of I , which be why they can feel better than barefoot .
Sandal	NEG	1	give this as a gift think it would be a sturdy and well make alternative to the cheapo flip-flop . manage to tear up my boyfriend foot - try to break they in all summer to no avail . they be just really not flexible and whatever they be make of rub on skin the wrong way . a waste of money .
Sandal	POS	5	I buy these shoe for both my husband and myself for a 2-week trip through Costa Rica . they handle hike through jungle , stream , ocean , rock , and volcano equally well . the toe protection be great to prevent stubbed toe , and in my case make I feel a little bit better about not scoop up a scorpion . best of all , my foot feel great and I have no blister , even after day of 5 mile hike . they be not the prettiest shoe ever , but as far as functionality and comfort go , I will stick with keen from now on !
Sandal	NEG	2	I wear mine for half a year and have be very satisfy with general fit , comfort , and foot support . I be very unhappy with the excessive wear that they show compare to various other Clarks sandal I have own . I have worn these for walk a average of 4 mile per day on paved street and I will consider myself lucky if I get another two month before the sole wear through and break . the insole also show excessive wear and tend to attract crud and dust that soak into its slightly textured surface .
Sandal	POS	4	I purchase this sandal about a month ago and have wear it virtually every day since its arrival . I be well please with it as it be quite comfortable to the extent I wear it . I tend to shift in and out of several shoe during a day so I can not comment to its comfort if worn for extended time or over substantial distance . Mid-October , 2012 . still wear these sandal , though with sock on some crispy day . my foot be happy in they . I have a painful right foot which have be problematic since my early teens . Dress shoe have always be a exercise in stoic endurance for I . most shoe grow uncomfortable in a matter of hour . I habitually change footwear several time a day to keep thing under control . as I have age I have less padding on the sole of my foot result in mount discomfort . only one pair of Columbia hiker permit I hike all over North and East Africa oblivious to my foot . until these sandal . I have find that I can wear they nearly all day walk for mile , change only when I get home . it must be wonderful to have normal foot . I hope you be not take yours for grant . now that I get old enough to not give a damn I may even evolve into wear they with formal attire . Einstein get away with non-conformance to social convention . I may just have to remain silent so that people think I must be brilliant , and eccentric . happy foot .
Sandal	POS	5	this be the first pair of Rainbows that I have own and I like they a lot . I only write a review to note that , unlike some other , I do not have any significant problem with a uncomfortable `` breaking-in '' phase . very comfortable , look good , and a month in , they have conform nicely to my foot .
Sandal	POS	5	i find a pair of these guy\/gal shoe year ago in some resale joint and buy they for a couple buck , i wear they until they literally fall to piece for year after i buy they USED . now , in 2012 i be finally able to purchase a pair of my own new and so , give that i be a adult and all ??? i will probably pass they on to some great - ? well i dont have kid so , some great best friend i love who will then pass they on to THEIR grand kid ! LOL I love the gray color too ! they be very comfy of COURSE and for all my `` rasta '' day to come ... ill be waerin ' these -lrb- o :
Sandal	POS	5	I have a pair of keen sandal several year ago and really like they but the soleskept come unglued . this pair have a different sole and that will never be a problem . I have orthotic in some of my other shoe but these feel like they have good arch support right from the start . I be very satisfied with they !
Sandal	POS	5	the Sperry sandal be a well make product and have a sole that be very good on wet and slippery deck . I would difinately recommend this product .
Sandal	POS	5	have keen item before , easy to put on & take of . love the man 's shoe because of the wide foot . find it more room when item arrive do not have to break in . wear my first pair to the old country , have to take shoe of at security check point go through do not have to struckle . ship good , get item within 7 day . love to buy from Amazon .
Sandal	POS	5	I get these shoe for my husband and he love they . he be already want another pair in another color .
Sandal	POS	5	I have worn this Mephisto sandal for over 15 year and love it . have wear it all over the world and it be time to replace they . I find that the Tatuis classic be not available in store . try to order from Amazon and could not get the size to make sense . only 7 US and 13 US be list by every company show on Google . could not find any other information on availability . need to order 2 pair , black and brown but could not . first time I have have trouble order from Amazon in over 15 year .
Sandal	POS	4	I buy a pair for I and another for my wife just before leave for vacation to Hawaii and we be really happy with the result . the shoe be really comfortable and the foot can `` breathe '' . the cord to tie be very useful and they be also waterproof ! the only con be that it be really easy to get sand and pebble depend on where you be and remove they be not that easy .
Sandal	POS	5	this be my secound pair . I tear the other and have to get another . I need comfortable shoe for fishing tournament . great fishing shoe !!!!
Sandal	POS	4	I buy the black premier leather double layer . pro comfortable after a couple day of break they in . durable . I have wear they for extend period in some harsh condition and be surprise they do not break . con they have a very strong paint thinner smell for about a week . if you wear they wet they will stain you foot dark black . price Mine be about 1 year old . the color be kind of fading and the leather sole be pretty mess up from water and sun damage . I still wear they because it be my only pair of sandal right now , but I be about to order something different on Amazon . it will probably be something cheaper that get the job do .
Sandal	NEU	3	my husband have be wear these for year , then they change they . now they do not last as long , the strap between the toe keep break ...
Sandal	POS	5	I be a camper , bike rider and kayakar . most of my weekend I spend in various national park across NSW , Australia . originally I buy a pair of hus Tech and then a pair of Salomon for my January break . the intention be to carry just one pair of footwear that will be versatile enough to tackle mountain , bushland , marsh , sand and salt water . the hus Tech one be light but not tough enoguht and no toe cover . the Salomon -lrb- Techamphibian 3 -rrb- be a little too harsh i.e. not cushiony enough in the inside cause I a little blistery . then this keen Newport one arrive out of the blue , 10 day earlier than the expect delivery -lrb- thanks Amazon !! faster than most aussie online store -rrb- . excite I put the pair on and literally I have not take they off over last three week . the pair hug my foot through a 150km rugged MTB trail between Ulladulla and Jarvis bay -lrb- nsw south coast -rrb- multiple surfing and suping trip to the beach and lake , shopping centre , really wet tent setup and pack up . this pair literaly hug my foot . neoprene interior be nice and comfy and I could wear it despite 3\/4 cut -lrb- from snorkele in shell infested bay -rrb- on my toe -lrb- with bandaid of course -rrb- . the sole be tough and structure like my shimano bike sandal and the grip\/traction be excellent !! I do wear it at work -lrb- legal due to toe cover -rrb- in very hot australian summer day -lrb- mercury hit 47 last week -rrb- . my female camper colleague be so overwhelm by my constant eulogy of Keen Newport that she order a pair from Amazon last week . I strongly recommend this pair for all-terain multi-outdoor activity .
Sandal	POS	5	I agree with other review that the h2 be comparatively better than the Tevas I be replace . Funk be not a big issue because these be so easy to clean . my only problem -lrb- not a big problem -rrb- be that the design tend to hold sand , stone , and other particle in the shoe more than other more open sandal . again , they be easy to clean , and the capped toe be great for outdoors protection -lrb- walking in whitewater , light climbing , biking , etc. -rrb- so the benefit outweigh the minor upkeep .
Sandal	POS	5	I have this one before and worn up . need a new and same one because it be perfect for my foot - comfortable ,
Sandal	POS	5	this be a gift for my boyfriend , I originally buy a pair of these sandal at a store in Vegas but the cork on the sole split and break very quickly -lrb- these shoe be suppose to last a long time -rrb- . then I notice that there be two version of the same shoe , a cheaper one make of synthetic material and the original one , in leather . I find the stronger original one here on amazon for 71 whereas the one I get at a mall in Vegas cost 89 + tax . I receive they quickly and they be perfect ! thanks !
Sandal	NEG	1	keen Newport Sandal  I actually wear the heel out of the sole through many year of wear . my newest keen , buy in march 2011 , suffer stitch failure on both side of the ankle , both sandal , where the back ankle strap attach underneath the logo flap on the side of the ankle . sadly , as both sandal fail in the same area , this be a quality issue . these sandal have prove to be not worth the cost . I will ask keen to replace they and if they do , I will be satisfy . if they do not , I will not shell out this amount of money for a sandal that do not last five month .
Sandal	POS	5	Ok , I be not the `` review stuff online '' kind of person ; this be the first time I have do so . but as I put my four year-old pair of Keen Newport h2 sandal on this morning , I be totally appreciate they comfort and longevity ! I can honestly say that when these wear out -lrb- whenever that may be ! -rrb- , I will go out and buy another pair . they be just well-built , comfortable , and attractive as these kind of sandal could be . my foot have be so happy !
Sandal	POS	5	before I begin , let I say that before I pull the trigger on these I be very skeptical about pay $ 45 -lrb- the price when I buy mine -rrb- for a pair of flip flop . I be guess that if you be comb through review , you may be feel the same way . here be what I have find after pay the $ 45 : Bad : as many other review have note , there be a break-in time for these sandal , which be about 1-2 week depend upon how long you wear the sandal per day . I have pretty wide foot and the strap be tight across the top and both side of my foot , but it never cause blistering or anything worse than the feeling of the strap be too tight . also realize that any flip flop that be better quality than the Old Navy plastic one will have this period of break-in , with possibly the exception of Sanuks . I have previously own reef smoothy sandal and leather smoothy sandal and both pair have a similar time of break-in . good : I have be completely satisfy with these sandal , and they be worth the price . as state above , I have previously own 2 pair of reef , which be both slightly cheaper than the Rainbows . the first one be a smoothy sandal which be nice , for a while . I have very sweaty foot and my sweat would cause a black foamy substance -lrb- from contact with the smoothy plantar surface -rrb- to form between my fourth and pinky toe . I have no idea why this happen . they also wreak after about 6 month . I discover , however , that leather surface do not produce the smell nor do they hold sweat so I decide my next pair would be leather , again reef . that pair be about $ 5 less than Rainbows , but they be complete trash . in about 3 month the leather from the plantar surface of the sandal begin pull away from the sole of the flip flop . it look horrible and the separation become so bad that the sole of the sandal would hang down and catch curb or stair . so I toss they and purchase these . I have have these rainbow for about 2 year . they literally look just as good as the day i get they , except that they be wider now -lrb- from break they in -rrb- and there have be some wear away of the tread on the sole of the sandal . there be no separation of the leather from the sole , even after get they wet several time . the arch support be great and have not fall . I love these flip flop and I wish I have save my money and purchase these the first time . if you be debate between high quality flip flop , especially if you be look at reef , please purchase these . the quality of the Reefs have plummet , but these seem quite reliable .
Sandal	POS	5	I love these sandal ! I wear a 9.5 man 's and have pretty wide and super flat foot which makings find footwear difficult . this review be for anyone who be on the fence about whether to buy they or not . give some of the review I read , I be pretty nervous about they fitting right\/breaking in , etc. but order the size m sandal anyway . as many have say there be a definite break-in period ... no joke , especially with wider foot . initially , I could barely get they on let alone wear they because they be so tight and the nylon strap be terribly uncomfortable on my toe . it take I a solid 2 week of really power through it and they now fit my foot like a glove ! not to mention , they provide ample support and comfort if you have foot trouble -lrb- in my case flat foot -rrb- . I find they more comfortable than even my tennis shoe with orthotic ! I recommend this sandal 100 % . they will be the best sandal you ever own . my only recommendation be be patient with they and do not plan on wear they to a all day concert or something like that the day you get they . now , I wear they everywhere and be never go back !
Sandal	NEU	3	they be Birkenstocks but they be not as comfortable as the suede or leather one . spend the extra money . you will have these a LONG !!!!! time .
Sandal	POS	5	they be really comfortable . my only disappointment be that the color in the picture do not match the color of the actual flip flop .
Sandal	POS	4	good product - good service - excellent customer rep service on problem I have with discount . product be great for old hippie !!
Sandal	POS	5	good stufff . i dont want to write this r do that have to make this reviw a mandator ystuffeview . wh y
Sandal	POS	5	the make of the flip-flop fit my foot perfectly . be warn though , although the color be nice , it do get dirty very easily . I would have buy a slightly darker color if I be to order this again
Sandal	POS	5	love my keen sandal . the construction , the fit , you can not find a better pair of sandal that have multipurpose , hike biking etc. .
Sandal	POS	4	sandal be everything I expect . I find good advice from former owner about move up a half size , which I recomend .
Sandal	POS	5	these sandle be for my daughter . she love they . last year she have the regular one . she love the soft bed on she new one . we definitely recommend they .
Sandal	POS	4	great product . they fit well and very comfortable . I will be buy addition pair to make sure I have they in the future
Sandal	NEG	1	I like the keen concept , but they be cheaply build and unacceptable as a beach sandal . I have the black model and they have turn a dark purple . the sun or salt water may have cause the change . I wear they everyday during my Culebra vacation . the shoe be not sturdy enough to use on a gravel beach . when I hike a rocky path , I have to be careful or I would twist my ankle . my companion wear Teva sandal they prove to be a better casual sandal .
Sandal	POS	5	this be a great product . I be not a small guy and for a `` performance sandal '' to remain comfortable for hour at a time be a real accomplishment . the product be comfortable with a nicely shaped footbed , and once you adjust the tightness , you forget that you have it on . great to walk on the boardwalk , wear to the mall shopping , to the movie , whatever destination that you choose . one of the best footwear purchase that I have make . I have a hard time find truly comfortable shoe because I have a narrow foot and underpronate . this be super .
Sandal	POS	5	Keen 's sandal be lightweight , waterproof , shock-resistant , and use a quick-lace system . a benefit of the Keen Newport H2 Sandal over other sport footwear be that it have reflective pull loop that improve you visibility in low light condition . this can be very useful during evening hour around the campsite . recently , I purchase a pair of Keen Newport H2 Sandals . hand down , these hike sandal be the best sport sandal out there . I have wear they on numerous day hike around the Caribbean , enjoy water sport without the discomfort of drenched foot . . my advice : invest in a pair of these sandal , they be the most comfortable and lightweight sandal you 'll find for backpacking .
Sandal	POS	5	Comfy , lovely - quick and efficient delivery . suppose to be one of the world 's best flip flop !
Sandal	POS	5	I have have other Birkenstock shoe forever and want to try the soft footbed . to be honest , I can not tell much difference . these be totally comfortable , but my old one be too . probably the best thing be that since they adjust in two place -lrb- the strap -rrb- , they can fit even when my foot be swollen . I be fly cross country in a couple day and will be wear these on the plane because they be easy to slip into and will be comfortable even if my foot swell on the long flight . since I be only take a carry-on , I can use these as slipper when in the motel and save space in my carry-on suitcase . with airline price so high for luggage , they be save I money . shoes\/sandles that can be multipurpose be precious .
Sandal	POS	5	these be the second pair of these flip flop I have buy and that be because they be the best . really well make , comfortable and classy !
Sandal	POS	5	I have own three different pair of these sandal and they be the best ! they take a couple week to break in , but once they contour to you foot , they be incredibly comfortable and resilient . I live in Arizona so I wear they almost every day and everywhere . ca not find a more durable yet comfortable sandal in my opinion . Worth the money !
Sandal	POS	4	I bring a pair of Rainbow flip flop during college and it have be great so far -lrb- 2 year -rrb- . these flip flop will be hard to wear for the first 2 week or so , but eventually they will adjust to you foot and become incredibly comfortable . think of it as a high heel for man . one thing I would recommend be to know your size . I order a 9\/10 and it be too small for I , I have to return it and exchange for a new one . it be a hassle , and I lose a additional 5 buck due to shipping , but it be my fault for not order the right size in the first place . in the end , this sandal have be nothing but satisfaction .
Sandal	NEU	3	I have very flat foot and these give I pretty decent arch support . I have not wear they in the water yet , which be what I originally buy they for . they rub between my toe rather uncomfortably so I do not wear they very often . they fit true to size , not a size larger as most of these sandal do .
