Domain	Label	Rating	Review
HomeTheaterSystem	POS	5	I buy this system a few week ago , and it sound great ! we have a small living room and dont need the add boost to the bass that a bigger system would give , so this one be just prefect . it have all the feature of bigger model at a very affordable price .
HomeTheaterSystem	POS	4	first , Samsung could pack it much better . I have to return the first unit because of a huge dent on the dvd chassis . Amazon send a replacement next business day so I would not complain much about this . I do not expect it perform as $ 1000-htsystems when I place my order . but I have to say it perform pretty well consider it be a sub - $ 250 system .  pro : 1 . adequate power to accommodate a small\/med-size living room or a bedroom . -lrb- 80watt x5speaker and 100watt x 1 subwoofer , total of 500wrm -rrb- 2 . progressive scan and 3-2 pull down . pq be really good . 3 . multi-language support for mp3 disc . not sure of what language be support . so far i be able to use cdr 's in Japanese , Korean and English . -lrb- mp3 guus could be better . -rrb- 4 . chassis fan to cool off the unit . 5 . customizable menu background .  con : 1 . no Coaxial Digital Audio input . -lrb- it do have a optical input . -rrb- 2 . it cut off signal from other source whenever disc eject button be press even though you be not watch dvd movie . 3 . no component cable ? i would not use theirs but still ... 4 . remote control have a lot of room to improve . 5 . proprietary speaker connector and wire .  despite it lack some of feature ; db600 be a definite keeper for I . you can not simply beat the value , performance and feature of this ht .  \*\*\* Update \*\*\* after a month of use , i be love it . i do not know if there be any other ht -lrb- under $ 200 -rrb- do everything db600 do . you will love dvd movie with dt . it bring a theater-like experience to you living room . yet i still think they remote control be worst thing i have ever see . it probably have a range of 15 degree off of any axis otherwise it 'll not work .  the reviewer above say there be no audio output . well , there `` be '' one . a headphone jack be located in front of the unit . so with a right cable , you should be able to output audio to any device . but then why would you want to copy a dvd to VHS ? not to mention Macrovision will prevent you from copy dvd anyway . if you still need copying feature , you might want to check out Zenith XBS344 HTS . it have a dvd\/vhs combo player and cost about the same .
HomeTheaterSystem	POS	5	I only use this system for watch movie and it work just fine . I have to turn the subwoofer level down as it be a little over power but all in all this be a great system for the price .
HomeTheaterSystem	POS	5	the shipping for this system be very fast . the surround sound system itself work great . although not truly 5.1 surround sound , each speaker synthesize sound independently to mimic -lrb- very well -rrb- true surround sound . when I first get the system I think I would not be able to connect it to my tv since it only permit optical audio and line-in audio jack -lrb- for ipod and computer -rrb- . however I use a regular audio cable -lrb- for ipod -rrb- to connect my tv to the speaker and they be still able to synthesize the audio separately . Great for video game and movie , I could not be happier for the price I pay .
HomeTheaterSystem	POS	5	this receiver be excellent . the ipod iPhone charge station be cool . need to have you own speaker for upgrade . I sell the speaker that come with unit .
HomeTheaterSystem	POS	4	I can report on overall success and some challenge I overcome in hope it will help other as well . first , the definition of wireless can be debate , but for the price of the unit I appreciate eliminate the really long wire snake up and over doorway and furniture to get across the family room to the rear speaker . the wireless base unit be sit right behind I now while I type this on my wireless laptop , so no interference problem . second , dvd playback be great with 5.1 Dolby Digital , although yes , there be some hiss that inspire you to move the rear speaker a little further from you head . also , experiment with different sound setting -lrb- single button on the remote that cycle through option -rrb- when the input be not really 5.1 sound . I find that stereo usually sound more full and true than use the system to create pseudo-5 .1 sound . this be especially true for FM radio . Third , I have a major confusion about VCR hookup . my tv be a low end 32 inch Panasonic CRT with only 1 Video input screen and no sound output . I want the VCR route through the speaker too , so I follow the instruction to use my VCR output connect with -lrb- red , white , yellow -rrb- component connector to the AUX 1 input on the dvd player\/receiver . no such luck at first . Audio be fine , but video be blank . it turn out one simple solution be to switch to channel 3 or 4 -lrb- 4 in my case -rrb- on the main tv tuner -lrb- not Video 1 as be the case for dvd playback -rrb- and then turn on the tv\/video option of you VCR . sound and video be then in sync and run through the receiver . I recommend this system give the price and functionality .
HomeTheaterSystem	POS	4	just unboxed the MartinLogan MLT-2 Home Theatre , and I be so far blow away by the quality and construction of the entire unit . when this unit pop up on Amazon for $ 399 during the black Friday sale , I too be somewhat skeptical b\/c I could not find any real info or review . since the purchase I contact MartinLogan and ask about this setup , and they let I know this be not make in house-but rather make in China . they do stand behind the product , and feel even at the retail of $ 1,299 its still a amazing set . for more info visit : -lrb- ... -rrb- for a receiver I purchase the Pioneer vsx-1020-k 7.1 Home Theater I will post full sound detail shortly .
HomeTheaterSystem	POS	4	11 Dec 11 very good sound . I have have it a few month hooked-up via hdmus to a new 55in Sony Bravia KDL55EX720 HDTV . both work fine right out of the box . do not need the Sony firmware download to make the bd player work . hook it up to the internet via my wifus router and to we 64-bit Windows 7 laptop via the dnlum capability . only problem so far be the remote . the button that open the bluray tray quit work so I just use the button on the receiver . also the 970 be hooked-up to a Directv HR24-100 HDTV receiver via Sony tv hdmi sound feed back capability . 4-star because the remote have a flaw .
HomeTheaterSystem	NEG	1	I purchase this Samsung hw-c560 set a few day ago , which include the reciever , speaker , remote , ipod dock and cable . I hook it up to my Samsung Blu-Ray player with a Samsung 46 '' lcd . the good : - Center channel sound be not bad , very clear speech on movie . - include cable speaker be quite long , able to reach the back corner of the room . the Bad : - front l and r speaker and subwoofer bass can sound very `` boxy '' at time - play call of duty 4 on XBOX 360 be a huge disappointment . I expect the crisp and satisfying fidelity of bullet ping and ding , but the overall sound be mid\/bass heavy with muddy treble . what a waste of a awesome gaming experience . - the Audio Sound calibration -lrb- asc -rrb- device only make thing worse , and through calibrate my room make my rear speaker disturbingly loud , and the front speaker horridly quiet . - the ipod dock be counterintuitive , and completely unusable . have a party ? someone grab a ipod and say `` check out this song '' ? once the ipod be place into the dock , the iPod menu control be disabled , and you must navigate you library with you Samsung remote . in addition , once you have the remote in hand you navigate you song alphabetically , skip forward and backward to find you song . the display read 3 of 30,000 , 4 of 30,000 , etc. . seriously ? this make the ipod dock pointless , unusable , and be a inexcusable interface design flaw . - the Setup interface consist of one line of display text on the receiver unit . then to navigate the menu , you must refer to the print guide booklet to find you item in the menu of selection choice . alternatively , you can memorize the menu of selection choice , and blindly navigate the setup choice by hit up , DOWN , ENTER , RIGHT , RIGHT , ENTER ... and here we find yet another inexcusable design flaw . the Verdict : - if you have no interest in ever play you ipod through this system , and you do not mind bust out the guide booklet every time you want to fine-tune you speaker ... then sure , throw away $ 350ish on this mediocre hunk of plastic .
HomeTheaterSystem	POS	5	I eagerly wait for this home theater system when I order it . a lot of the review say people have trouble with the password and the volume or it do not work . however a lot of people also rave about the unit . I receive the unit and it take I about two hour to set it up correctly . first thing it say at the beginning of the manual the password be 3308 and later it say it be 2001 . I can not belive people do not try both number . also people complain that there be real audio level control , but that be cover in the manual under setting -rrb- dynamics . one person say you have to eject the dvd to get this menu , if you read the instruction all you have to do be hit the stop button on the remote twice , everybody who complain do not read the manual , my good friend buy a Zenith surround sound system for $ 400.00 and belive I this unit sound just as good as he . the bass will rumble you stomach and the seperation be fantastic this unit should be sell for 3x the price I love it !!!!!!!!!!!!!! the only thing you need to know be that all the surround setting be turn off at the factory when you get it just follow the manual and you should be ok .
HomeTheaterSystem	NEU	3	this hybrid sound bar and home theater system have excellent sound and fill a average room with every detail . it sound as if you be within whatever be on you tv . however , Vizio forget about important detail when make this system . the remote be cheaply make and feel like it will break easily . a fully wireless system would eliminate setup frustration . you also need to make sure the wire be fully connect or you will not obviously have full sound . however , the system be a good deal for its price and sound great .
HomeTheaterSystem	POS	5	a amazing system , not only do it play dvd with progressive scan but it also play mp3 , vcd , svcd , cd , cd-r , and cd-rw . which be what any decent audio system should do . it can pick up radio signal . and the remote be rather easy to use .  the sound be great , hook it up be a breeze . the player have a nice aesthetic to it as well . and the bass , you would not believe the beautiful bass this thing put out . I be still awestruck by the beautiful sound such a system could put out . sure , it be no where near the best , but for the price it be top of the line .
HomeTheaterSystem	POS	4	I purchase this product , along with a Samsung 55 '' lcd tv and Logitech Harmony one . I love it !! Samsung be make amazing product with great price point . because I go from a 27 '' tube tv with no ss , I be still in shock from the amazing picture and sound my new set up be put out . one recommendation I would make be to purchase a Logitech remote also . go from 4 remote controll to 1 be amazingly easy and reduce clutter . I be by no means electronically knowledgable but be able to set up the tv , surround sound system and remote in about 3 hour ! my only complaint be the blu-ray player do not always `` tune '' to the right setting when go from `` watch dvd '' to `` watch cable '' . this be easily fix by go through the help menu on the Logitech -lrb- take about 5 button push -rrb- . overall , I be completely satisfy with what Samsung have provide , customer service be so helpful and be able to trouble shoot via internet chat be very nice , no holding on the phone !
HomeTheaterSystem	POS	4	this be not a living room speaker set but ideal for small room . system be simple and no frill , so installation be a cinch . the wire may be a little touchy where they connect in the subwoofer because i be experience a lot of cutoff . i have to keep tweek they in the back or reset the wire all over . it may be from my own do , possibly with wire be pull by furniture , etc. . but not sure . still seem like the connection could be a little better , otherwise , great value !
HomeTheaterSystem	NEG	1	I have read all of the review , and while I can see both side of the coin , be aware that sure `` it be a nice little budget system '' if you be plan to replace it next year . if you want to spend $ 220 per year on a home entertainment system , that be fine . after purchase the system and be tell by customer service after 10 month `` send we $ 200 and we 'll send you a new unit '' rather than offer any type of repair - I 'll shop elsewhere for my system . in this instance , you get what you pay for .
HomeTheaterSystem	POS	4	i buy this denon home theater package 30 day ago , i must say i be pleased with the excellent sound and the fairly intuitive ajustment on the reciever . the subwolfer be all you need and be very good . the rest of the speaker be fair at best . i buy a pair of energy cb-5 , put they in front , the front denon go to the suround back position , i have it set up to be a 7.1 use a external amp and replace the center channel speaker with a definitive technology 1000 . i could not be happier with front three now . in time i will buy another pair of energy cb-5 to replace the small denon suround in this 7.1 setup . i can recomend this system as a solid buy @ $ 350.00 or less but any more and i would buy just the reciever and add my own speaker , i recommend energy or definitive technology as these be great choice . also amazon have be great to deal with so a hat off and thank you amazon !
HomeTheaterSystem	POS	4	this be truly a excellent buy . the receiver\/dvd player be not very stylish , but the speaker produce clear and rich sound , and only distort when it be turn all the way up . there be no need to run it all the way up though because the system be suprisingly powerful . the menu have a nice individual speaker setup list , so you can optimize each speaker . one word of caution though : DO NOT buy this if you intend to play just dvds\/cds on it ! the player read disk with great difficulty and only work 7 out of 10 time . I recommend you hook up a better dvd player to the system as a receiver , and use it just for the speaker .
HomeTheaterSystem	POS	5	the ht-ddw660 have excellent sound quality include digital cinema sound , which make it sound like a movie theater . it have Dolby prologic , Dolby prologic II , Dolby Digital , and Digital DTS surround sound . my opinion be that Sony speaker sound better than bo speaker . it have 420 watt total system power . it have two analog input and a optical and coax digital input . this be all you need to transform you tv in to a complete home theater . I guarantee you will love it as much as I do !!!
HomeTheaterSystem	POS	5	I love these speaker . my favorite feature be the night mode where it tone down the sound where its loud enough for you , quiet enough for the next room over during the night hour .
HomeTheaterSystem	NEU	3	I be a little worried make this purchase due to all the poor review it receive . my system be fine , no buzz or anything like that . if you do not have a cable\/satellite box though , you will find it difficult to hook you cable into the surround sound as there be no coax input .
HomeTheaterSystem	NEG	2	be cool for a kid surround system . work for about 6 month before the dvd function stop work . the radio be extremely sensitive , i could get station that be unavailable in any other system i have own -lrb- include car !!! -rrb- the speaker be weak and the sub be overpower . after about another month of non-dvd , i be upset and about to buy another system , like a sonybox . I remove the shell and find the broken chip that have burn out . I simply use a eyeglass screwdriver and poke at it untill the dvd would work -lrb- take about a hour , but dvd only work untilll unit get hot , bout 4 hour -rrb- in the direction it say not to put anything on top of it -lrb- even ps2 or xbox -rrb- , dont ! should work fine then . anyway , find a cool feature the company install that allow they to sell the unit in asia too , in the case there be a switch lable ntsc\/pal , you can switch it to pal and play bootleg , import , and non-region code dvd ! the menu text switch to chinese or japanese or something too ... the mp3 menu be confusee but managable . if you have a older stereo with bigger speaker , i reccomend change they , the one supply be low quaity .
HomeTheaterSystem	NEG	1	beware of this product , as the dvd player will stop work whenever you least expect it . Stay away from Magavox for quality product !
HomeTheaterSystem	POS	5	I do not own this particular item , in fact I do not have a home theater system at all ! what I do have be the Apex 1600 and also the Apex 2600 dvd player . they be easy-as-pie to hook up and learn to use . the price be unbelievable , too ! as for most tv have the S-video hook-up , I own 4 tv ... uh huh , and only the 1994 -lrb- the newest of the 4 -rrb- , rca 27 '' one have the s-video gizmo . yeah . I have a almost identical 1993 rca 27 '' that do not have it . my oldest tv be a 1980 13 '' Hitachi -lrb- with a dial for channel 2 thru 13 -rrb- ... uh huh , but I have hook it up to a inexpensive VCR player and access the other cable channel that way . it be just in a guest bedroom at my cabin getaway . I really love read what you reviewer say about the product here ... because they help I a awful lot . I be not a techie by any stretch of the imagination . but I pick up a little info here and there , read the instruction -lrb- sometimes again and again and again -rrb- and eventually get thing to work . anyway , I be almost sell on this product . of course I 'll hook it up to the newest tv -lrb- ha ha ha -rrb- ... and it sound as tho maybe only 3 of the 5 speaker will work with my older tv . I be wait for the price to come down on hdtv ... and also for more hdtv channel before I buy a new tv . thanks to all you reviewer !
HomeTheaterSystem	POS	4	I have have this system for a year now and use the dvd\/cd on a daily basis and all weekend . sound be great , Video and dvd work very well . Easy to connect . enjoy it so much I replace my television with a Magnavox tv . for a apartment system you can not beat the price nor the clarity .
HomeTheaterSystem	NEG	1	System work great the first 12 month ... then as other have state . . I start to have problem with the system reading cd and dvd . you could hear the system grind try to read the disc . then the real problem start ... my system will no longer play dvd ... but it will still read cd . I would recommend not purchase this system base upon this problem also be report by other . this be a honest review of my experience .
HomeTheaterSystem	POS	5	I receive my `` Vizio VHT510 5.1 surround Sound Home Theater with Wireless Subwoofer -lrb- Black -rrb- '' Electronics ; $ 298.00 yesterday and I be highly impressed . I hook it up to my new 55 '' Toshiba - Toshiba 55WX800U 55-inch 1080p 240 Hz Cinema Series 3D lead tv , Black that I buy here at Amazon and it blow I away ... . . for a very low dollar purchase I get a extreme sound surround sound system . this be so easy to hook up and I have have the big high power and very bulky with wire everywhere surround system and they can not even hold a candle to this Visio sound bar multus speaker sound system . I like the 2.4 GHz wireless sub woofer that the satellite speaker plug into ... I purchase the `` Atlantic Satellite 77305018 2 Speaker stand -lrb- black -rrb- '' Electronics ; $ 28.99 and set those on top of my glass end table -lrb- rubber cushion on the three foot the speaker stand sit on -rrb- and elevate they 44 '' above the end table top they sit on . I also put my sound bar on a 3 ' be shelf above the Toshiba lead hdtv and the sound be phenomenal . BTW , you might consider buy a digital audio cable\/toslink\/fiber optic\/spdif -lrb- all those name be the same thing -rrb- and hook it up that way from you hdtv because digital optic connection be the clearest and crispest . if you want it to ride free with you Amazon order they be `` AmazonBasics Toslink Digital Audio Optical Cable -lrb- 6 feet\/1 .8 meter -rrb- '' Electronics ; $ 6.29 and you only need one . you can find they cheaper at ebay and place like that but Amazon have they name on this one prove you buy it from they ... . . BTW DO not forget to take off the miniature clear plastic cap off both end before you try to install it , the cap be for protection until the be put into use and you might have a bit of a hassle get the rubber cap out of the hole if you forget . all in all this be a very good home entertainment package with the Toshiba and Vizio ... I be enjoy it and I be into this system under two grand .
HomeTheaterSystem	POS	5	I do not buy mine on amazon but pay 1\/2 the price at radio shack though . it be awesome . I do not know about the dt stuff but my movie , directv , music and etc sound awesome . I be glad I purchase this system . I have have it nearly a year and I love it . I will never get rid of it unless I want more wattage but at the present time 200 watt of power be excellent !!
HomeTheaterSystem	POS	4	I buy this because I need a very small system . it have a clean sound and simple remote to use . the dvd quality be good . I give it 4 out of 5 because the dvd rom lid rise to high and hit the shelf above it . also the Blue background of the lcd panel be hard to read at a distance . this be a good unit for people who need a small package with good sound dvd player .
HomeTheaterSystem	POS	5	fabulous ! so what do a electronically challenge person do ? look for the simplest , yet best the market have to offer . I admit I be not a `` audio guru '' , but the sound this system produce for the price be great ! I compare it with the bose 3-2-1 , and this system win hand down . my goal be to not have obnoxious , obtrusive speaker and wire overtake my room , and this absolutely fit the bill ! it be a small , attractive system with great sound . I purchase the system for sound with my LG 47 '' 1080p lcd hdtv -lrb- which I should have purchase from Amazon for a much lower price ... my bad ! -rrb- and be totally enjoy the sound with dvd 's as well as CD 's and fm radio . however , because I be electronically challenge , I have not yet be able to figure out how to make the sound come out of the tv -lrb- which be the whole point for the system -rrb- . nonetheless , I be enjoy this amazing system and look forward to enjoy it even more when I can get it to work with my tv !
HomeTheaterSystem	POS	4	my wife and I just move into we first house and after year of live in a cramped apartment , I be finally able to splurge on entertainment product for we living room . while I have do a ton of research for nearly everything else in my set-up , I take a chance on this system and be reasonably happy so far . for whatever reason , I have buy nothing but Samsung product for we living room . 52 '' lcd tv and Blu-Ray player . I figure I would stick to the same name brand for the htib system . on the plus side , the sound quality be pretty solid , especially during sport event . it be really , really nice . music sound fine on it , too . the set-up be fairly painless , as long as you follow the instruction closely . I love that it have 4 hdmus input , which be great since I have a cable box , xbox 360 and Blu-Ray player . it make it far easier to change input , compare to have to navigate HDMI input with the television 's own controller . I be absolutely blow away by the sound of the system when play call of Duty : Modern Warfare 2 . fantastic stuff . my living room be a very odd shape and design , and for that reason I be glad this system have the ASC device to balance the sound . Picture if you will a rectangle on its side . my tv be in the upper right corner . a bay window take up nearly the entire right wall . the top\/north wall have a fireplace that jut out . the bottom\/south wall be where one couch be , but the staircase to go up stair be behind it , so there be actually only 1\/2 a wall there . the left\/west wall have a love seat , and the south-left corner lead directly into the kitchen area . that make it incredibly difficult to figure out where exactly to place the speaker . the ASC mic do a pretty good job get the volume level from each speaker balanced . I just wish there be a way to figure out the best speaker position without spend money to have some Geek Squad guy come out to the house . on the downside , the rear speaker be not wireless , although the cable be certainly long enough . when hang on the wall , the speaker also do not have a indentation to run the wire through , so the speaker hang on the wall weirdly . the system can not expand to 7.1 channel , but I know that when I purchase it . the system be fairly new , so my Harmony one remote have to be manually program . this have lead to a few occasion where the avr do not change input , despite repeatedly hit button on the remote . occasionally during commercial on tv , the sound will momentarily drop out for a second or so . I can not explain that one . I be also amaze by the amount of dust the speaker and avr attract . my wife and I keep we house spotless , but dust still find its way to the system and it be hard not to notice it on the shiny surface . despite my best effort , it seem like everything be cover in dust by the end of the day . I also have a Nintendo Wii , which have a composite output , and I still can not figure out how to connect it to the avr . the video input be there for a composite connection , but I be unclear where the audio get plug in . I be not a fan of the ipod connection , either . once you connect a ipod or iPhone , there be no way to select a song or playlist or anything ... the device just play . I have to set the avr to `` Video iPod '' in order to navigate the ipod and play the music\/playlist I want to . a minor annoyance , but a annoyance nonetheless . as this be my first htib , I really enjoy the hw-c560 and I hope to get quite a few good year out of it . that say , my next home theater purchase will be a larger , better set-up that work better with the living room .
HomeTheaterSystem	NEU	3	not a bad system , but beware if you be look to process Dolby 5.1 from a satellite system through this product . the aux-in only pass analog Dolby Pro-Logic .  Dolby Digital sound great from dvd source , unfortunately the engineering folk decide for whatever reason not to include a input -lrb- or two -rrb- for 5.1 outboard source .
HomeTheaterSystem	POS	5	the home theater be easy to setup , even though I do make a mistake at first , but once I realize what I do , it be easy to setup . however , unfortunately , I be not able to use it . I find out my hdtv do not have hdmus -lrb- arc -rrb- or a optical line . so make sure you have a hdtv that have those connection , otherwise , you will have a problem . I will definitely be use this when I get another hdtv with those connection . I 'll have to pay attention to that when I buy another tv . I be go to have to get it 5 star anyway , until I get another tv .
HomeTheaterSystem	POS	5	I be look at this product in store , and if you do not know you can stick a speaker cable in the intenna slot to use it as a intenna . when i be check it out . . i also notice nothing come out of the rear speaker ... then i notice that you can adjust the & amp ; quot ; distance & amp ; quot ; you be from the speaker . . this allow the system to adjust the volume accordingly . . so if the front be 5 foot away and the back be 10 foot away , but the center and sub be 2 foot away , you will still hear SURROUND ... its really cool , and i can not wait to buy they . . I have just over 200 and i need the differance . . I do not live in a apartment , and im not some punk ruch kid , but i do have to save my allowance to buy anything ... and i can not wait to play battlefield and hear the Airplanes fly overhead and im shooting the flak with the pouning shell from the subwoofer
HomeTheaterSystem	NEG	2	my selection of the Onkyo ht-s760 be sway by two factor . first , the generally good customer review and my recollection of Onkyo 's reputation for quality component design . after a very easy setup session -lrb- the supply speaker cable be not useful except for smalish room -rrb- I insert a favorite , special effect fill , dvd expect great thing and then stunned disbelief !! I have hear better sound come from my old `` build you own crystal radio '' set , especially poor at lower volume level . forget music CD 's unless you be just look for background noise while cooking dinner .  I have no real problem with the receiver 's design or feature set other than the omission of at least one Digital -lrb- Optical -rrb- output , -lrb- they give you optical input only -rrb-  I be replace a middling good audiophile -lrb- 20 year veteran -rrb- quality system that have see better day and figure the state of speaker design must have progress leap and bound in that time but I have be sadly mistake on this point . my recommendation be ratchet you expectation level down a notch or two before install this bad boy . Rank this with the $ 299 home Theater unit you can get at any local appliance store . .
HomeTheaterSystem	POS	5	for year I have avoid panasonic -lrb- bad previous history with the company 's product -rrb- , but this unit win I back . I be in the market for a small stereo system for my home gym room . I do not want something overly boomy with thump bass , or the opposite - no bass . I also be very picky with my sound . so there begin my search .  i know I have to get just the right one to have as close to perfect sound reproduction as possible . I look at Sony 's offering and like they , except for the lack of ability to customize the sound -lrb- to tweak it to perfection -rrb- . one thing I absolutely hate be preset eq setting . they be a fine start point , but I have yet to find any good preset eq -lrb- except none or clear perhaps -rrb- . this stereo have the option to have manual sound equalizer -lrb- bass and treble control -rrb- ... nice touch !  when I hear this unit , I think the sound be full , even and gorgeous ! not overly boomy\/bassy , but very accurate sound reproduction . this could possibly be due to the 4 wire connect each speaker to the stereo system -lrb- a separate pair each for the tweater and the woofer in each speaker -rrb- .  the true selling point of this unit be the fact it have a 5 cd\/dvd changer ! component output , digital out for expansion , a AUX input , mp3\/wma playback , the list go on and on . after find the sound quality I want , it be time for consider look and this unit be exquisite ! the wood -lrb- wood-like -rrb- cabinet be a rich warm color and the silver speaker surround be gorgeous . I have leave the speaker grill off , and the entire set look wonderful . dvd playback have great quality , nice color , etc - I have it hook up to a lcd tv which hang in that room .  ... and sure , the price sound expensive , but be not quality worth the price ? I have a feeling this will last I a long time -lrb- durability wise -rrb- .  the only negative point I can find about this unit be the CD tray mechanism and the lack of control from the front . its nice , and I be sure very well thought-out and design -lrb- and have be use on all of the lesser panasonic micro stereo system -rrb- ... but the tray give a little too easily . I be gentle with my equipment and be sure I will not have problem , but seriously look at those tray before consider this unit for a household with child who might not be so gentle . the control be almost all from the remote , which I do not mind - but it make testing in the store a pain since there be no remote where I buy it ...  the brush metal on the front and blue lighting effect make for a gorgeous unit . go listen to this at the store - I think you 'll really enjoy what you hear . Panasonic make a great one here !
HomeTheaterSystem	NEG	1	I just get of the phone with Samsung earlier and my dvd\/home theater be dead . my warranty expire 4 month ago . it be go to cost $ 150.00 to repair the unit , and I just pay a little over $ 250.00 when I buy it . it work great until it die this weekend . all other tv component be plug into the same surge protector and they work just fine . I buy this at the same time we buy a Samsung DLP tv . Samsung would not cut I any slack on the repair cost . I suggest you skip this product and buy something different . next time we will probably skip buy any Samsung product .
HomeTheaterSystem	POS	4	the sc-ht800v dvd\/vcr home Theater be great with the exception of the remote control . it be somewhat confuse for the first few time you be try to use it . you must learn what the shift key be there for and then figure out everything else out . the manual really could use some extra pointer on remote use and hook the system to a dss system . it take I two day to ever get stereo sound come from my dss . other than these problem , I highly recommend this product .
HomeTheaterSystem	NEU	3	I be amaze how powerful this sound once it be hook up . the system be not top of the line by any means but for the price ... WOW ! I have have no issue with the product and my only compaint be that the power switch be a hard switch , mean that you cant use the remote to turn it on and off , only to mute it . other than this , product be excellent ! EDIT : two week later one of the imput have die completly . I now only have the front input and one in the back . this be very disapointing and I be afraid that the second one on the back could die soon . I do not crank it all the way to max volume or anything so I should not be have these kind of issue in 2 week . I be consider ship it back but that will end up cost I more than it be worth I would imagine . beware .
